Date,Activity,SubActivity,Description,Department,CostCentre,State,UOM,Quantity,Source,Identifier
01/12/2025,Combustion,Lubricants,Coolant engine PGXlvital 20L Cummins,Mining Open Pit,Projects and Work Orders,QLD,kL,0.12,INV03,126253
01/12/2025,Combustion,Lubricants,Engine oil Rimula R4 MV 15W40 1000L IBC,Mining Open Pit,Management Services,QLD,kL,1.0,INV03,124779
01/12/2025,Combustion,Lubricants,Engine oil Rimula R4 MV 15W40 1000L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,8.0,INV03,124779
01/12/2025,Combustion,Lubricants,Gear oil Omala S2 GX 150 IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,5.0,INV03,127921
01/12/2025,Combustion,Lubricants,Gear oil Omala S2 GX 320 950L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,1.9,INV03,100379
01/12/2025,Combustion,Lubricants,Gear oil Omala S4 GX 220 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.02,INV03,101605
01/12/2025,Combustion,Lubricants,Gear oil Omala S4 GXV Plus 320 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.12,INV03,100330
01/12/2025,Combustion,Lubricants,Gear oil Spirax S2 ALS 90 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.02,INV03,100087
01/12/2025,Combustion,Lubricants,Hydraulic oil HN46 Hitachi IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,126696
01/12/2025,Combustion,Lubricants,Hydraulic oil Spirax S4 CX30 IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,4.0,INV03,125456
01/12/2025,Combustion,Lubricants,Hydraulic oil Spirax S4 CX60 1000L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,122929
01/12/2025,Combustion,Lubricants,Oil RTA100 5 litre,Maintenance,Laboratory,QLD,kL,0.005,INV03,101582
01/12/2025,Combustion,Lubricants,Oil RTA100 5 litre,Mining Open Pit,Projects and Work Orders,QLD,kL,0.005,INV03,101582
01/12/2025,Combustion,Lubricants,Oil air compressor Corena S3 R 46/P 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.02,INV03,103734
01/12/2025,Combustion,Lubricants,Oil trans Spirax S3 ATF MD3 20L,Mining Open Pit,Projects and Work Orders,QLD,kL,0.04,INV03,125457
01/12/2025,Combustion,Nitrogen,Nitrogen industrial size G 7.0m3,Mining Open Pit,Projects and Work Orders,QLD,m3,14.0,INV03,100193
01/12/2025,Combustion,Oxygen,Oxygen industrial size E 4.1m3,Mining Open Pit,Projects and Work Orders,QLD,m3,12.3,INV03,100700
01/12/2025,Combustion,Oxygen,Oxygen industrial size G 8.9m3,Mining Open Pit,Projects and Work Orders,QLD,m3,142.4,INV03,100191
01/12/2025,Combustion,Oxygen,Oxygen liquid bulk,Processing,Leach & Adsorption,QLD,m3,267757.15,INV03,103207
01/12/2025,Combustion,Welding Gas,Argoshield 52 size F3 viper 9.7m3,Mining Open Pit,Projects and Work Orders,QLD,m3,97.0,INV03,140159
01/12/2025,Combustion,Welding Gas,Argoshield 52 size G2 11.9m3,Mining Open Pit,Projects and Work Orders,QLD,m3,11.9,INV03,140158
01/12/2025,Reagent,Acid,Hydrochloric acid min 32% strength bulk,Processing,Gold Room,QLD,t,22.5084,INV03,103203
01/12/2025,Reagent,Antiscalant,Antiscalant Proflow 860 IBC for process water,Mining Open Pit,Projects and Work Orders,QLD,t,7.0,INV03,140446
01/12/2025,Reagent,Carbon,Carbon activated YAO 60 ASTM 6/12 grade 500kg bag,Processing,Leach & Adsorption,QLD,t,11.0,INV03,103200
01/12/2025,Reagent,Caustic Soda,Sodium hydroxide caustic bulk liquid NaOH,Processing,Gold Room,QLD,t,43.6,INV03,103205
01/12/2025,Reagent,Caustic Soda,Sodium hydroxide solution 50% caustic IBC 1540kg,Mining Open Pit,Projects and Work Orders,QLD,t,1.54,INV03,122470
01/12/2025,Reagent,Cyanide,Sodium cyanide reagent liquor 30-33% bulk,Processing,Leach & Adsorption,QLD,t,405.7497,INV03,103430
01/12/2025,Reagent,Degreaser,Degreaser Mineclean Castrol 1000L IBC,Mining Open Pit,Projects and Work Orders,QLD,kL,1.0,INV03,121366
01/12/2025,Reagent,Dust Suppressant,Dustchem 76 foam agent IBC 1000L,Mining Open Pit,Projects and Work Orders,QLD,kL,3.0,INV03,139149
01/12/2025,Reagent,Flocculant,Flocculant mineral process Posifloc AN923SH powder 25kg bag,Processing,Tailings Disposal,QLD,t,0.45,INV03,100975
01/12/2025,Reagent,Lime,Lime unslaked quicklime bulk delivery,Processing,Leach & Adsorption,QLD,t,752.16,INV03,101673
01/12/2025,Wear Item,Grinding Media,Ball grinding 65mm dia 1% carbon,Processing,Milling,QLD,t,101.8,INV03,103202
01/12/2025,Wear Item,Grinding Media,Ball grinding 80mm dia 1% carbon,Processing,Milling,QLD,t,285.08,INV03,100037
01/12/2025,Wear Item,Grinding Media,Ball grinding 94mm dia MC60,Processing,Milling,QLD,t,90.075,INV03,100557
01/12/2025,Wear Item,Tyres,Tyre 40.00R57 Bridgestone 2 star VRDP E2A,Mining Open Pit,Projects and Work Orders,QLD,Each,2.0,INV03,141056
01/01/2026,Blasting,Explosives,Explosives Loaded - BRW,Mining Open Pit,Blasting,QLD,t,127.721,OMR,10202129570
01/01/2026,Blasting,Explosives,Explosives Loaded - Sarsfield,Mining Open Pit,Blasting,QLD,t,260.275,OMR,10203129570
01/01/2026,Crushing,Ore Crushed,Buck Reef Crusher Feed Throughput,Commercial & Administration,Village and Housing,QLD,t,798438.1955,OMR,10402309000
01/01/2026,Crushing,Ore Crushed,Buck Reef Crusher Product Feed,Processing,Crushing - Fixed,QLD,t,557419.4284,OMR,10402309010
01/01/2026,Crushing,Ore Crushed,Nolans Crusher Feed Throughput,Processing,Village and Housing,QLD,t,163536.8231,OMR,10401309000
01/01/2026,Crushing,Ore Crushed,Nolans Crusher Product Feed,Processing,Village and Housing,QLD,t,147138.2407,OMR,10401309010
01/01/2026,Crushing,Productivity,BRW Crusher Utilised Hours,Processing,Crushing - Fixed,QLD,hrs,473.05,OMR,10402309062
01/01/2026,Crushing,Productivity,Nolans Crusher Feed Utilised Hours,Processing,Village and Housing,QLD,hrs,415.9333,OMR,10401309062
01/01/2026,Crushing - Beneficiation,Ore Crushed,Buck Reef West Crusher - LG,Processing,Crushing - Fixed,QLD,dmt,424670.0856,OMR,10401308032
01/01/2026,Crushing - Beneficiation,Ore Crushed,Buck Reef West Crusher - LG Bene,Processing,Crushing - Fixed,QLD,dmt,665688.9454,OMR,10401308012
01/01/2026,Crushing - Beneficiation,Ore Crushed,Nolans Crusher - LG,Processing,Crushing - Fixed,QLD,dmt,23646.064,OMR,10401308034
01/01/2026,Crushing - Beneficiation,Ore Crushed,Nolans Crusher - LG Bene,Processing,Crushing - Fixed,QLD,dmt,40044.6654,OMR,10401308013
01/01/2026,Crushing - Beneficiation,Ore Gold,Buck Reef West Crusher - LG,Processing,Crushing - Fixed,QLD,g,193233.4859,OMR,10401308042
01/01/2026,Crushing - Beneficiation,Ore Gold,Buck Reef West Crusher - LG Bene,Processing,Crushing - Fixed,QLD,g,214202.4859,OMR,10401308023
01/01/2026,Crushing - Beneficiation,Ore Gold,Nolans Crusher - LG,Processing,Crushing - Fixed,QLD,g,10751.6161,OMR,10401308044
01/01/2026,Crushing - Beneficiation,Ore Gold,Nolans Crusher - LG Bene,Processing,Crushing - Fixed,QLD,g,12178.6161,OMR,10401308024
01/01/2026,Dredging,Ore Dredge,Dredge 1 - Tonnes,Mining Open Pit,Tailings Disposal,QLD,t,377045.0,OMR,10203359600
01/01/2026,Dredging,Ore Dredge,Dredge 2 - Tonnes,Mining Open Pit,Tailings Disposal,QLD,t,257398.0,OMR,10203359601
01/01/2026,Dredging,Productivity,Dredge 1 - Operating Hours,Mining Open Pit,Tailings Disposal,QLD,hrs,491.0,OMR,10203359603
01/01/2026,Dredging,Productivity,Dredge 2 - Operating Hours,Mining Open Pit,Tailings Disposal,QLD,hrs,320.0,OMR,10203359604
01/01/2026,Electricity,Grid Power,Grid Power - NMI 3053186668,Processing,Milling,QLD,kWh,10975363.32,OMR,3053186668
01/01/2026,Electricity,Grid Power,Grid Power - NMI 3053231962,Processing,Infrastructure,QLD,kWh,1271.97,OMR,3053231962
01/01/2026,Electricity,Residential,ERGON NMI: 30337757612 - 11 PAIGE ST,Commercial & Administration,Village and Housing,QLD,kWh,890.36,OMR,30337757612
01/01/2026,Electricity,Residential,ERGON NMI: 30337759915 - 92 DEIGHTON ST,Commercial & Administration,Village and Housing,QLD,kWh,521.92,OMR,30337759915
01/01/2026,Electricity,Residential,ERGON NMI: 30337762454 - 2 CREEK ST,Commercial & Administration,Village and Housing,QLD,kWh,1220.94,OMR,30337762454
01/01/2026,Electricity,Residential,ERGON NMI: 30337764822 - SANDY CK RD,Commercial & Administration,Village and Housing,QLD,kWh,257.98,OMR,30337764822
01/01/2026,Electricity,Residential,ERGON NMI: 30337828221 - 45 ROBERT ST,Commercial & Administration,Village and Housing,QLD,kWh,50.65,OMR,30337828221
01/01/2026,Electricity,Residential,ERGON NMI: 30337828314 - 18 TOWNSVILLE ST,Commercial & Administration,Village and Housing,QLD,kWh,1148.16,OMR,30337828314
01/01/2026,Electricity,Residential,ERGON NMI: 30337828494 - 5 SCOTIA ST,Commercial & Administration,Village and Housing,QLD,kWh,856.28,OMR,30337828494
01/01/2026,Electricity,Residential,ERGON NMI: 30337828651 - 4 TOWNSVILLE ST,Commercial & Administration,Village and Housing,QLD,kWh,1074.32,OMR,30337828651
01/01/2026,Electricity,Residential,ERGON NMI: 30337828819 - SANDY CK ROAD,Commercial & Administration,Village and Housing,QLD,kWh,171.69,OMR,30337828819
01/01/2026,Electricity,Residential,ERGON NMI: 30337829971 - 13 SCOTIA ST,Commercial & Administration,Village and Housing,QLD,kWh,1022.89,OMR,30337829971
01/01/2026,Electricity,Residential,ERGON NMI: 30337830121 - 12 TOWNSVILLE ST,Commercial & Administration,Village and Housing,QLD,kWh,1074.72,OMR,30337830121
01/01/2026,Electricity,Residential,ERGON NMI: 30337830213 - 25 SCOTIA ST,Commercial & Administration,Village and Housing,QLD,kWh,204.88,OMR,30337830213
01/01/2026,Electricity,Residential,ERGON NMI: 30337833577 - 11 SCOTIA ST,Commercial & Administration,Village and Housing,QLD,kWh,889.92,OMR,30337833577
01/01/2026,Electricity,Residential,ERGON NMI: 30337850079 - 28 SCOTIA ST,Commercial & Administration,Village and Housing,QLD,kWh,1528.51,OMR,30337850079
01/01/2026,Electricity,Residential,ERGON NMI: 30337862675 - 69 MURRAY ST,Commercial & Administration,Village and Housing,QLD,kWh,320.46,OMR,30337862675
01/01/2026,Electricity,Residential,ERGON NMI: 30337863212 - 5 CECIL ST,Commercial & Administration,Village and Housing,QLD,kWh,1015.06,OMR,30337863212
01/01/2026,Electricity,Residential,ERGON NMI: 30341011614 - LONDON ST,Commercial & Administration,Village and Housing,QLD,kWh,92.27,OMR,30341011614
01/01/2026,Electricity,Residential,ERGON NMI: 30342254042 - 26 SCOTIA ST,Commercial & Administration,Village and Housing,QLD,kWh,584.35,OMR,30342254042
01/01/2026,Electricity,Residential,ERGON NMI: 30530933358 - 11 ELLIOTT ST,Commercial & Administration,Village and Housing,QLD,kWh,275.87,OMR,30530933358
01/01/2026,Electricity,Site Power,Genset Power Station 2,Processing,Supplemental Power Supply,QLD,kWh,9442000.0,OMR,10401329900
01/01/2026,Electricity,Warehouse,ERGON NMI: 3053239955 - Warehouse 2 57 Burdell St Stuart,Commercial & Administration,Stores & Supply,QLD,kWh,4576.55,OMR,30532399557
01/01/2026,Electricity,Warehouse,ERGON NMI: 3053239956 - Warehouse 3 57 Burdell St Stuart,Commercial & Administration,Stores & Supply,QLD,kWh,474.82,OMR,30532399565
01/01/2026,Electricity,Water Delivery,ERGON NMI: 30337828149 - 19 Robert St (STP),Processing,Water Supply,QLD,kWh,17710.46,OMR,30337828149
01/01/2026,Electricity,Water Delivery,ERGON NMI: 30500014267 - Suhrs Creek Rd (SCD),Processing,Water Supply,QLD,kWh,74983.24,OMR,30500014267
01/01/2026,Electricity,Water Delivery,ERGON NMI: 30518901604 - Sandy Creek Rd,Processing,Water Supply,QLD,kWh,117430.79,OMR,30518901604
01/01/2026,Milling,Ore Gold,Contained Gold BRW LG Beneficiated,Processing,Milling,QLD,g,226317.7612,OMR,10401329145
01/01/2026,Milling,Ore Gold,Contained Gold BRW MG Beneficiated,Processing,Milling,QLD,g,9433.745,OMR,10401329150
01/01/2026,Milling,Ore Gold,Contained Gold Milled,Processing,Milling,QLD,g,304912.0,OMR,10401329110
01/01/2026,Milling,Ore Gold,Contained Gold Sarsfield HG Direct,Processing,Milling,QLD,g,44722.5599,OMR,10403329144
01/01/2026,Milling,Ore Gold,Contained Gold Sarsfield LG,Processing,Milling,QLD,g,12266.1376,OMR,10403329141
01/01/2026,Milling,Ore Gold,Contained Gold Sarsfield MG,Processing,Milling,QLD,g,12171.7962,OMR,10403329142
01/01/2026,Milling,Ore Milled,Milled - Sarsfield HG Direct,Processing,Milling,QLD,t,55903.1999,OMR,10403329134
01/01/2026,Milling,Ore Milled,Milled BRW Beneficiated LG,Processing,Milling,QLD,t,579262.693,OMR,10401329135
01/01/2026,Milling,Ore Milled,Milled BRW Beneficiated MG,Processing,Milling,QLD,t,13718.3369,OMR,10401329139
01/01/2026,Milling,Ore Milled,Milled Sarsfield LG Bene,Processing,Milling,QLD,t,29271.6746,OMR,10403329131
01/01/2026,Milling,Ore Milled,Milled Sarsfield MG Bene,Processing,Milling,QLD,t,13875.0956,OMR,10403329132
01/01/2026,Milling,Ore Milled,Ore Milled,Processing,Milling,QLD,t,692031.0,OMR,10401329100
01/01/2026,Milling,Productivity,Mill 1 & 2 - Mill Available Hours,Processing,Milling,QLD,hrs,743.3,OMR,10401329072
01/01/2026,Milling,Productivity,Mill 1 & 2 - Mill Utilised Hours,Processing,Milling,QLD,hrs,708.9667,OMR,10401329062
01/01/2026,Milling,Productivity,Mill 3 & 4 - Mill Available Hours,Processing,Milling,QLD,hrs,730.8333,OMR,10402329073
01/01/2026,Milling,Productivity,Mill 3 & 4 - Mill Utilised Hours,Processing,Milling,QLD,hrs,670.7167,OMR,10402329074
01/01/2026,Mining,Drilling,Drill Metres - BRW,Mining Open Pit,Drilling - Production,QLD,m,20882.76,OMR,10202119576
01/01/2026,Mining,Drilling,Drill Metres - Pre-split,Mining Open Pit,Drilling - Production,QLD,m,11397.0,OMR,10202119571
01/01/2026,Mining,Drilling,Drill Metres - Production,Mining Open Pit,Drilling - Production,QLD,m,76262.06,OMR,10202119570
01/01/2026,Mining,Drilling,Drill Metres - Sarsfield,Mining Open Pit,Drilling - Production,QLD,m,66776.3,OMR,10203119576
01/01/2026,Mining,Drilling,Reverse Circulation Drill Metres BRW,Mining Open Pit,Drilling - Production,QLD,m,1246.0,OMR,RCDrill_Metres
01/01/2026,Mining,Drilling,Reverse Circulation Drill Metres Sarsfield,Mining Open Pit,Drilling - Production,QLD,m,3600.0,OMR,RCDrill_Metres_Sars
01/01/2026,Mining,Ore Gold,BRW Beneficiated Ore - LG,Mining Open Pit,Hauling,QLD,g,36964.0975,OMR,10202159518
01/01/2026,Mining,Ore Gold,BRW Beneficiated Ore - VLG,Mining Open Pit,Hauling,QLD,g,17827.942,OMR,10202159526
01/01/2026,Mining,Ore Gold,Sarsfield Beneficiated Ore - LG,Mining Open Pit,Hauling,QLD,g,13728.4281,OMR,10203159514
01/01/2026,Mining,Ore Gold,Sarsfield Beneficiated Ore - MG,Mining Open Pit,Hauling,QLD,g,5503.527,OMR,10203159517
01/01/2026,Mining,Ore Gold,Sarsfield Beneficiated Ore - VLG,Mining Open Pit,Hauling,QLD,g,13147.469,OMR,10203159518
01/01/2026,Mining,Ore Gold,Sarsfield Direct Ore - HG,Mining Open Pit,Hauling,QLD,g,44722.5599,OMR,10203159519
01/01/2026,Mining,Ore Mined,Open Pit Ore Vol Mined - BRW,Mining Open Pit,Hauling,QLD,BCM,93796.7224,OMR,10202159500
01/01/2026,Mining,Ore Mined,Open Pit Ore Vol Mined - Sarsfield,Mining Open Pit,Hauling,QLD,BCM,55589.0984,OMR,10203159500
01/01/2026,Mining,Ore ROM,BRW Beneficiated Ore - LG,Mining Open Pit,Hauling,QLD,t,124659.5141,OMR,10202159516
01/01/2026,Mining,Ore ROM,BRW Beneficiated Ore - VLG,Mining Open Pit,Hauling,QLD,t,82808.2,OMR,10202159523
01/01/2026,Mining,Ore ROM,Sarsfield Beneficiated Ore - LG,Mining Open Pit,Hauling,QLD,t,46079.0998,OMR,10203159512
01/01/2026,Mining,Ore ROM,Sarsfield Beneficiated Ore - MG,Mining Open Pit,Hauling,QLD,t,11841.9,OMR,10203159515
01/01/2026,Mining,Ore ROM,Sarsfield Beneficiated Ore - VLG,Mining Open Pit,Hauling,QLD,t,62768.0999,OMR,10203159516
01/01/2026,Mining,Ore ROM,Sarsfield Direct Ore - HG,Mining Open Pit,Hauling,QLD,t,55903.1999,OMR,10203159510
01/01/2026,Mining,Ore Rehandle,Low Grade rehandle to ROMS,Mining Open Pit,Rehandling,QLD,t,841322.0,OMR,10201169549
01/01/2026,Mining,Ore Rehandle,ROM Stockpile Simmo to Crusher,Mining Open Pit,Rehandling,QLD,t,807118.51,OMR,10201169550
01/01/2026,Mining,Ore Rehandle,Tonnes hauled Bene Rejects,Mining Open Pit,Rehandling,QLD,t,267062.0,OMR,10201169547
01/01/2026,Mining,Ore Rehandle,Tonnes hauled Mill Scats,Mining Open Pit,Rehandling,QLD,t,36469.0,OMR,10201169546
01/01/2026,Mining,Ore Waste,Open Pit Waste Vol Mined - BRW,Mining Open Pit,Hauling,QLD,BCM,324887.2875,OMR,10202159505
01/01/2026,Mining,Ore Waste,Open Pit Waste Vol Mined - Sarsfield,Mining Open Pit,Hauling,QLD,BCM,163593.0953,OMR,10203159505
01/01/2026,Mining,Ore Waste,Waste Mined (t) BRW,Mining Open Pit,Hauling,QLD,t,909369.0936,OMR,10202159520
01/01/2026,Mining,Ore Waste,Waste Mined (t) Sarsfield,Mining Open Pit,Hauling,QLD,t,454392.2906,OMR,10203159520
01/01/2026,Mining,Productivity,Cat18M Operating Hours,Mining Open Pit,Hauling,QLD,hrs,581.0,OMR,CatD18M_Hours
01/01/2026,Mining,Productivity,Cat775G Operating Hours,Mining Open Pit,Hauling,QLD,hrs,435.0,OMR,Cat775G_Hours
01/01/2026,Mining,Productivity,Cat777G Operating Hours,Mining Open Pit,Hauling,QLD,hrs,615.0,OMR,Cat777G_Hours
01/01/2026,Mining,Productivity,CatD10T Operating Hours,Mining Open Pit,Drilling - Production,QLD,hrs,1541.0,OMR,CatD10T_Hours
01/01/2026,Mining,Productivity,Equipment Hours - BRW,Mining Open Pit,Loading,QLD,hrs,6812.1968,OMR,10202149590
01/01/2026,Mining,Productivity,Equipment Hours - Sarsfield,Mining Open Pit,Loading,QLD,hrs,3566.2032,OMR,10203149590
01/01/2026,Mining,Productivity,Excavator Hours - EX1200 - EX202,Mining Open Pit,Loading,QLD,hrs,117.0,OMR,10202149585
01/01/2026,Mining,Productivity,Excavator Hours - EX2600 - EX201,Mining Open Pit,Loading,QLD,hrs,369.0,OMR,10202149584
01/01/2026,Mining,Productivity,Excavator Hours - EX3600 A - EX200,Mining Open Pit,Loading,QLD,hrs,514.0,OMR,10202149583
01/01/2026,Mining,Productivity,Excavator Hours - EX3600 B - EX203,Mining Open Pit,Loading,QLD,BCM,311144.1464,OMR,10202149589
01/01/2026,Mining,Productivity,Excavator Volume - EX1200,Mining Open Pit,Loading,QLD,BCM,61.3718,OMR,10202149588
01/01/2026,Mining,Productivity,Excavator Volume - EX2600,Mining Open Pit,Loading,QLD,BCM,81184.3412,OMR,10202149587
01/01/2026,Mining,Productivity,Excavator Volume - EX3600 A,Mining Open Pit,Loading,QLD,BCM,255577.1035,OMR,10202149586
01/01/2026,Mining,Productivity,Excavator Volume - EX3600 B,Mining Open Pit,Loading,QLD,hrs,619.0,OMR,10202149591
01/01/2026,Mining,Productivity,Truck Hours,Mining Open Pit,Hauling,QLD,hrs,8759.4,OMR,10202159506
01/01/2026,Reagent,Cyanide,Cyanide (t),Processing,Milling,QLD,t,429.5767,OMR,10401339400
01/01/2026,Reagent,Lime,Lime (t),Processing,Milling,QLD,t,683.55,OMR,10401339410
01/01/2026,Revenue,Gold Leach Tails,Leach Tails Au (g),Processing,Milling,QLD,g,39217.0497,OMR,10401329212
01/01/2026,Revenue,Gold Poured,Gold Poured,Processing,Milling,QLD,oz,6828.2315,OMR,10401329320
01/01/2026,Revenue,Gold Recovered,Gold Recovered,Processing,Milling,QLD,oz,8443.1067,OMR,10401329300
01/01/2026,Revenue,Gold Scats,Scats Au (g),Processing,Milling,QLD,g,3085.1991,OMR,10401329211
01/01/2026,Revenue,Gold Sold,Gold Sold,Processing,Milling,QLD,oz,9052.956,OMR,10401329350
01/01/2026,Wear Item,Grinding,Mill Balls (t),Processing,Milling,QLD,t,584.149,OMR,10401329420
01/01/2026,Wear Item,Grinding,Mill Balls 105mm (94mm),Processing,Milling,QLD,t,108.059,OMR,10401329422
01/01/2026,Wear Item,Grinding,Mill Balls 64mm & 80mm,Processing,Milling,QLD,t,476.09,OMR,10401329421
01/02/2026,Blasting,Explosives,Explosives Loaded - BRW,Mining Open Pit,Blasting,QLD,t,162.262,OMR,10202129570
01/02/2026,Blasting,Explosives,Explosives Loaded - Sarsfield,Mining Open Pit,Blasting,QLD,t,259.881,OMR,10203129570
01/02/2026,Crushing,Ore Crushed,Buck Reef Crusher Feed Throughput,Commercial & Administration,Village and Housing,QLD,t,650710.0378,OMR,10402309000
01/02/2026,Crushing,Ore Crushed,Buck Reef Crusher Product Feed,Processing,Crushing - Fixed,QLD,t,453577.3747,OMR,10402309010
01/02/2026,Crushing,Ore Crushed,Nolans Crusher Feed Throughput,Processing,Village and Housing,QLD,t,163799.0715,OMR,10401309000
01/02/2026,Crushing,Ore Crushed,Nolans Crusher Product Feed,Processing,Village and Housing,QLD,t,93699.505,OMR,10401309010
01/02/2026,Crushing,Productivity,BRW Crusher Utilised Hours,Processing,Crushing - Fixed,QLD,hrs,349.0,OMR,10402309062
01/02/2026,Crushing,Productivity,Nolans Crusher Feed Utilised Hours,Processing,Village and Housing,QLD,hrs,358.6333,OMR,10401309062
01/02/2026,Crushing - Beneficiation,Ore Crushed,Buck Reef West Crusher - LG,Processing,Crushing - Fixed,QLD,dmt,453577.3747,OMR,10401308032
01/02/2026,Crushing - Beneficiation,Ore Crushed,Buck Reef West Crusher - LG Bene,Processing,Crushing - Fixed,QLD,dmt,650710.0378,OMR,10401308012
01/02/2026,Crushing - Beneficiation,Ore Crushed,Nolans Crusher - LG,Processing,Crushing - Fixed,QLD,dmt,93699.505,OMR,10401308034
01/02/2026,Crushing - Beneficiation,Ore Crushed,Nolans Crusher - LG Bene,Processing,Crushing - Fixed,QLD,dmt,163799.0715,OMR,10401308013
01/02/2026,Crushing - Beneficiation,Ore Gold,Buck Reef West Crusher - LG,Processing,Crushing - Fixed,QLD,g,239491.9958,OMR,10401308042
01/02/2026,Crushing - Beneficiation,Ore Gold,Buck Reef West Crusher - LG Bene,Processing,Crushing - Fixed,QLD,g,260934.7251,OMR,10401308023
01/02/2026,Crushing - Beneficiation,Ore Gold,Nolans Crusher - LG,Processing,Crushing - Fixed,QLD,g,45436.9423,OMR,10401308044
01/02/2026,Crushing - Beneficiation,Ore Gold,Nolans Crusher - LG Bene,Processing,Crushing - Fixed,QLD,g,54053.6936,OMR,10401308024
01/02/2026,Dredging,Ore Dredge,Dredge 1 - Tonnes,Mining Open Pit,Tailings Disposal,QLD,t,296134.0,OMR,10203359600
01/02/2026,Dredging,Ore Dredge,Dredge 2 - Tonnes,Mining Open Pit,Tailings Disposal,QLD,t,369122.0,OMR,10203359601
01/02/2026,Dredging,Productivity,Dredge 1 - Operating Hours,Mining Open Pit,Tailings Disposal,QLD,hrs,423.0,OMR,10203359603
01/02/2026,Dredging,Productivity,Dredge 2 - Operating Hours,Mining Open Pit,Tailings Disposal,QLD,hrs,356.0,OMR,10203359604
01/02/2026,Electricity,Grid Power,Grid Power - NMI 3053186668,Processing,Milling,QLD,kWh,9464237.25,OMR,3053186668
01/02/2026,Electricity,Grid Power,Grid Power - NMI 3053231962,Processing,Infrastructure,QLD,kWh,1102.42,OMR,3053231962
01/02/2026,Electricity,Residential,ERGON NMI: 30337757612 - 11 PAIGE ST,Commercial & Administration,Village and Housing,QLD,kWh,1252.12,OMR,30337757612
01/02/2026,Electricity,Residential,ERGON NMI: 30337759915 - 92 DEIGHTON ST,Commercial & Administration,Village and Housing,QLD,kWh,582.76,OMR,30337759915
01/02/2026,Electricity,Residential,ERGON NMI: 30337762454 - 2 CREEK ST,Commercial & Administration,Village and Housing,QLD,kWh,729.85,OMR,30337762454
01/02/2026,Electricity,Residential,ERGON NMI: 30337764822 - SANDY CK RD,Commercial & Administration,Village and Housing,QLD,kWh,97.7,OMR,30337764822
01/02/2026,Electricity,Residential,ERGON NMI: 30337766794 - BURDEKIN DAM RD,Commercial & Administration,Village and Housing,QLD,kWh,1264.0,OMR,30337766794
01/02/2026,Electricity,Residential,ERGON NMI: 30337828221 - 45 ROBERT ST,Commercial & Administration,Village and Housing,QLD,kWh,53.81,OMR,30337828221
01/02/2026,Electricity,Residential,ERGON NMI: 30337828314 - 18 TOWNSVILLE ST,Commercial & Administration,Village and Housing,QLD,kWh,922.56,OMR,30337828314
01/02/2026,Electricity,Residential,ERGON NMI: 30337828494 - 5 SCOTIA ST,Commercial & Administration,Village and Housing,QLD,kWh,352.1,OMR,30337828494
01/02/2026,Electricity,Residential,ERGON NMI: 30337828651 - 4 TOWNSVILLE ST,Commercial & Administration,Village and Housing,QLD,kWh,1124.43,OMR,30337828651
01/02/2026,Electricity,Residential,ERGON NMI: 30337828819 - SANDY CK ROAD,Commercial & Administration,Village and Housing,QLD,kWh,170.05,OMR,30337828819
01/02/2026,Electricity,Residential,ERGON NMI: 30337829971 - 13 SCOTIA ST,Commercial & Administration,Village and Housing,QLD,kWh,974.95,OMR,30337829971
01/02/2026,Electricity,Residential,ERGON NMI: 30337830121 - 12 TOWNSVILLE ST,Commercial & Administration,Village and Housing,QLD,kWh,1401.33,OMR,30337830121
01/02/2026,Electricity,Residential,ERGON NMI: 30337830213 - 25 SCOTIA ST,Commercial & Administration,Village and Housing,QLD,kWh,319.17,OMR,30337830213
01/02/2026,Electricity,Residential,ERGON NMI: 30337833577 - 11 SCOTIA ST,Commercial & Administration,Village and Housing,QLD,kWh,290.2,OMR,30337833577
01/02/2026,Electricity,Residential,ERGON NMI: 30337850079 - 28 SCOTIA ST,Commercial & Administration,Village and Housing,QLD,kWh,1319.25,OMR,30337850079
01/02/2026,Electricity,Residential,ERGON NMI: 30337851044 - DEIGHTON ST,Commercial & Administration,Village and Housing,QLD,kWh,5468.0,OMR,30337851044
01/02/2026,Electricity,Residential,ERGON NMI: 30337861430 - 1 MURRAY ST,Commercial & Administration,Village and Housing,QLD,kWh,2305.0,OMR,30337861430
01/02/2026,Electricity,Residential,ERGON NMI: 30337862675 - 69 MURRAY ST,Commercial & Administration,Village and Housing,QLD,kWh,506.5,OMR,30337862675
01/02/2026,Electricity,Residential,ERGON NMI: 30337863212 - 5 CECIL ST,Commercial & Administration,Village and Housing,QLD,kWh,1040.04,OMR,30337863212
01/02/2026,Electricity,Residential,ERGON NMI: 30341011614 - LONDON ST,Commercial & Administration,Village and Housing,QLD,kWh,95.4,OMR,30341011614
